"date","time","size","version","os","country","ip_id"
"2020-04-26","12:37:03",88141629,"4.0.0","osx",NA,5
"2020-04-26","12:37:16",87659763,"4.0.0patched","win","US",24
"2020-04-26","12:37:10",87660472,"4.0.0","win","IN",1491
"2020-04-26","12:37:15",87661695,"4.0.0","win",NA,5
"2020-04-26","12:37:31",78208764,"3.5.3","osx","US",2
"2020-04-26","12:37:40",87660410,"4.0.0","win","GB",1494
"2020-04-26","12:38:00",87660269,"4.0.0","win","TW",1495
"2020-04-26","12:37:54",87564167,"4.0.0","win","IN",1496
"2020-04-26","12:38:01",87660956,"4.0.0","win",NA,5
"2020-04-26","12:37:56",87564167,"4.0.0","win","CN",1497
"2020-04-26","12:37:57",3076085,"4.0.0","win",NA,5
"2020-04-26","12:38:23",87564162,"4.0.0","win","PL",1498
"2020-04-26","12:38:33",87660611,"4.0.0","win","PK",1499
"2020-04-26","07:58:37",87660616,"4.0.0","win","DE",1500
"2020-04-26","07:58:42",40213742,"2.13.2","win","CN",1501
"2020-04-26","07:58:46",87660417,"4.0.0","win","IL",1502
"2020-04-26","07:58:55",88043429,"4.0.0","osx","US",4
"2020-04-26","07:58:55",87564158,"4.0.0","win","US",1503
"2020-04-26","07:59:03",87660417,"4.0.0","win","IL",1504
"2020-04-26","07:59:21",1053918,"4.0.0","osx","CH",213
"2020-04-26","07:59:23",87670974,"4.0.0","win","US",1505
"2020-04-26","03:53:50",7718426,"4.0.0","win",NA,5
"2020-04-26","03:53:56",88146327,"4.0.0","osx",NA,5
"2020-04-26","03:54:03",88043434,"4.0.0","osx","US",1506
"2020-04-26","03:54:03",88141170,"4.0.0","osx","US",1507
"2020-04-26","03:54:17",87662006,"4.0.0","win","US",1508
"2020-04-26","03:54:12",81774921,"3.6.3","osx","US",4
"2020-04-26","03:54:33",87669561,"4.0.0","win",NA,5
"2020-04-26","03:55:22",87662548,"4.0.0","win","PE",1509
"2020-04-26","03:55:51",87564156,"4.0.0","win","HK",1510
"2020-04-26","03:56:35",1057512,"4.0.0","osx",NA,5
"2020-04-26","03:56:43",88157142,"4.0.0","osx","JP",1511
"2020-04-26","03:56:45",88176747,"4.0.0","osx",NA,5
"2020-04-26","03:56:58",1110778,"3.6.3","osx","HK",1512
"2020-04-26","03:57:02",4649906,"4.0.0","osx","JP",1511
"2020-04-26","03:57:03",87564167,"4.0.0","win",NA,5
"2020-04-26","03:57:36",87661712,"4.0.0","win","MX",1513
"2020-04-26","03:57:32",1785699,"4.0.0","win","CN",1514
"2020-04-26","03:57:37",87564166,"4.0.0","win",NA,5
"2020-04-26","03:57:46",81774917,"3.6.3","osx","US",4
"2020-04-26","03:57:46",87674761,"4.0.0","win","US",1515
"2020-04-26","03:57:49",81774918,"3.6.3","osx","US",4
"2020-04-26","03:57:50",87564167,"4.0.0","win","CN",1516
"2020-04-26","03:57:57",43632,"3.3.3","osx","US",1517
"2020-04-26","03:57:54",87564156,"4.0.0","win","ID",1250
"2020-04-26","03:57:53",87564166,"4.0.0","win","US",1518
"2020-04-26","03:58:06",79365216,"3.6.0","osx","IN",1519
"2020-04-26","03:33:35",81774920,"3.6.3","osx","US",4
"2020-04-26","03:33:49",836335,"4.0.0","src","US",1520
"2020-04-26","03:34:18",87660364,"4.0.0","win","US",1521
"2020-04-26","03:34:17",87564163,"4.0.0","win",NA,5
"2020-04-26","03:34:39",87564167,"4.0.0","win",NA,5
"2020-04-26","03:34:49",87703307,"devel","win","US",39
"2020-04-26","03:34:58",87661010,"4.0.0","win","IN",1522
"2020-04-26","03:35:16",87564166,"4.0.0","win","JP",1523
"2020-04-26","03:36:07",87660695,"4.0.0","win","US",1524
"2020-04-26","03:36:19",2211492,"4.0.0","win","CN",1525
"2020-04-26","03:36:19",87671742,"4.0.0patched","win","US",39
"2020-04-26","03:36:28",87564163,"4.0.0","win","US",1526
"2020-04-26","03:36:31",81774920,"3.6.3","osx","US",4
"2020-04-26","03:36:31",81774920,"3.6.3","osx","US",4
"2020-04-26","03:36:38",87669706,"4.0.0","win","CN",1527
"2020-04-26","03:36:59",33212528,"4.0.0","src",NA,5
"2020-04-26","03:37:02",33174488,"4.0.0","src","CA",1528
"2020-04-26","03:37:04",87660329,"4.0.0","win","IN",1529
"2020-04-26","03:37:07",33217025,"4.0.0","src","SN",1530
"2020-04-26","03:37:15",87660777,"4.0.0","win","DO",1531
"2020-04-26","03:37:15",87663214,"4.0.0","win","HT",270
"2020-04-26","03:37:23",1008346,"4.0.0","win","CN",1532
"2020-04-26","03:37:29",87564156,"4.0.0","win",NA,5
"2020-04-26","03:38:06",87708193,"devel","win","US",24
"2020-04-26","03:38:00",33308719,"3.6.3","src","AU",1533
"2020-04-26","03:38:12",87662872,"4.0.0","win","US",1534
"2020-04-26","03:38:02",10760205,"4.0.0","win",NA,5
"2020-04-26","03:38:20",87669201,"4.0.0","win",NA,5
"2020-04-26","03:38:17",87564166,"4.0.0","win",NA,5
"2020-04-26","03:38:30",87662106,"4.0.0","win","MX",1535
"2020-04-26","21:29:04",86429660,"3.6.3","win","US",39
"2020-04-26","21:30:03",88144928,"4.0.0","osx","AU",1536
"2020-04-26","21:30:11",88140819,"4.0.0","osx","CA",1537
"2020-04-26","21:30:11",87564167,"4.0.0","win",NA,5
"2020-04-26","21:30:24",86538683,"3.6.3","win","US",201
"2020-04-26","21:30:12",12582192,"4.0.0","win","IR",1538
"2020-04-26","21:30:31",77266255,"3.4.4","osx","US",2
"2020-04-26","21:30:37",87669067,"4.0.0patched","win","US",639
"2020-04-26","21:31:00",87593378,"devel","win","US",1539
"2020-04-26","21:30:59",81774921,"3.6.3","osx","US",4
"2020-04-26","21:31:26",11263930,"4.0.0","win","IR",1538
"2020-04-26","21:31:25",88141332,"4.0.0","osx","US",1540
"2020-04-26","21:31:35",87660015,"4.0.0patched","win","US",18
"2020-04-26","21:31:43",87564166,"4.0.0","win","CO",1541
"2020-04-26","21:32:02",87660992,"4.0.0","win","US",1542
"2020-04-26","21:32:03",87564167,"4.0.0","win","US",1543
"2020-04-26","21:32:23",33174492,"4.0.0","src","US",61
"2020-04-26","21:32:52",87564155,"4.0.0","win","HK",1105
"2020-04-26","21:33:08",78114113,"3.5.3","osx","US",2
"2020-04-26","21:33:14",88142533,"4.0.0","osx","MX",1544
"2020-04-26","21:33:24",9802196,"4.0.0","win","CO",1545
"2020-04-26","21:33:35",88043430,"latest","osx","US",2
"2020-04-26","19:08:44",87564165,"4.0.0","win",NA,5
"2020-04-26","19:08:42",1067277,"4.0.0","src","GB",1546
"2020-04-26","19:08:49",33210887,"4.0.0","src","GB",1546
"2020-04-26","19:09:00",0,"4.0.0","win",NA,5
"2020-04-26","19:08:57",8376383,"4.0.0","win","CO",1547
"2020-04-26","19:09:05",81774920,"3.6.3","osx","US",4
"2020-04-26","19:09:12",88043430,"4.0.0","osx","US",1548
"2020-04-26","19:09:18",87666545,"4.0.0","win","US",1549
"2020-04-26","19:09:15",64534,"4.0.0","win",NA,5
"2020-04-26","19:09:23",197198,"4.0.0","win",NA,5
"2020-04-26","19:09:37",74889293,"3.3.3","osx","US",2
"2020-04-26","19:09:39",721154,"4.0.0","win",NA,5
"2020-04-26","19:09:44",5188640,"4.0.0","win",NA,5
"2020-04-26","19:09:51",88146135,"latest","osx","US",2
"2020-04-26","19:10:05",87660345,"4.0.0","win","ID",1550
"2020-04-26","19:10:11",87564165,"4.0.0","win","BR",1551
"2020-04-26","19:10:26",40475314,"4.0.0","win","FR",26
"2020-04-26","19:10:55",87564156,"4.0.0","win","IL",1552
"2020-04-26","19:11:01",87661048,"4.0.0","win","CA",1553
"2020-04-26","19:11:06",81774920,"3.6.3","osx","US",4
"2020-04-26","19:11:27",30200643,"3.4.1","src","DE",1554
"2020-04-26","19:11:37",87564163,"4.0.0","win","US",1555
"2020-04-26","19:11:59",87660318,"4.0.0","win","IE",1005
"2020-04-26","19:12:23",87660559,"4.0.0","win","ES",428
"2020-04-26","19:12:42",87593378,"devel","win","US",1556
"2020-04-26","19:12:44",53957858,"3.0.2","win","HK",1557
"2020-04-26","19:12:54",87665141,"4.0.0","win","US",31
"2020-04-26","19:13:03",87661328,"4.0.0","win","DE",1558
"2020-04-26","19:13:19",87564166,"4.0.0","win",NA,5
"2020-04-26","19:13:18",87660309,"4.0.0","win","US",1559
"2020-04-26","19:13:25",87667542,"4.0.0","win","TR",1560
"2020-04-26","19:13:32",87661901,"4.0.0","win","US",38
"2020-04-26","19:13:47",81774920,"3.6.3","osx","US",4
"2020-04-26","20:49:06",87564156,"4.0.0","win","CO",511
"2020-04-26","20:49:17",87703553,"devel","win","US",39
"2020-04-26","20:49:18",88043423,"latest","osx","US",35
"2020-04-26","20:49:34",88043419,"4.0.0","osx","US",4
"2020-04-26","20:49:32",87564158,"4.0.0","win","US",1561
"2020-04-26","20:49:36",88140257,"4.0.0","osx","DE",1562
"2020-04-26","20:49:35",917060,"4.0.0","win","CO",512
"2020-04-26","20:49:39",87564167,"4.0.0","win","US",1563
"2020-04-26","20:50:02",88141192,"4.0.0","osx",NA,5
"2020-04-26","20:49:55",87564167,"4.0.0","win","EC",1564
"2020-04-26","20:50:05",88140021,"latest","osx","US",2
"2020-04-26","20:50:26",87660994,"4.0.0","win","GB",1565
"2020-04-26","20:50:31",87660635,"4.0.0","win","US",1566
"2020-04-26","20:50:28",87564163,"4.0.0","win","NL",1567
"2020-04-26","20:50:34",87660661,"4.0.0","win","CO",1568
"2020-04-26","20:50:45",87661068,"4.0.0","win","US",1569
"2020-04-26","20:50:57",88141572,"4.0.0","osx","A2",1570
"2020-04-26","20:51:00",87663811,"4.0.0","win","FR",1571
"2020-04-26","20:50:59",88140060,"latest","osx","US",2
"2020-04-26","20:51:44",88142953,"4.0.0","osx",NA,5
"2020-04-26","20:51:41",87660567,"4.0.0","win",NA,5
"2020-04-26","20:51:53",81774920,"3.6.3","osx","US",4
"2020-04-26","20:51:53",2099848,"4.0.0","win","BR",1572
"2020-04-26","20:52:01",87564156,"4.0.0","win","DE",1573
"2020-04-26","20:52:04",88140015,"latest","osx","US",2
"2020-04-26","20:52:24",87697580,"devel","win","US",18
"2020-04-26","20:52:18",87659771,"4.0.0patched","win","US",24
"2020-04-26","20:52:34",87660733,"4.0.0","win",NA,5
"2020-04-26","20:53:02",87564156,"4.0.0","win","US",1574
"2020-04-26","20:52:55",88143096,"4.0.0","osx","PE",1575
"2020-04-26","20:53:06",87660342,"4.0.0","win",NA,5
"2020-04-26","20:53:09",88043424,"4.0.0","osx","US",875
"2020-04-26","20:53:12",88140592,"4.0.0","osx","DE",1576
"2020-04-26","20:53:20",87564155,"4.0.0","win",NA,5
"2020-04-26","20:53:20",87564156,"4.0.0","win","US",1577
"2020-04-26","20:53:36",126540,"3.6.3.nn","osx","RU",1578
"2020-04-26","20:53:36",64735,"3.6.3.nn","osx","RU",1578
"2020-04-26","00:13:46",87663213,"4.0.0","win","NZ",1579
"2020-04-26","00:14:05",81156391,"3.6.3.nn","osx",NA,5
"2020-04-26","00:14:05",14672,"3.3.0","src","US",1580
"2020-04-26","00:14:05",14672,"3.3.3","osx","US",1580
"2020-04-26","00:15:37",4264913,"4.0.0","win",NA,5
"2020-04-26","00:15:45",87660722,"4.0.0","win",NA,5
"2020-04-26","00:15:58",81774920,"3.6.3","osx","US",4
"2020-04-26","00:16:09",81774920,"3.6.3","osx","US",4
"2020-04-26","00:16:38",33312474,"3.6.2","src","US",1581
"2020-04-26","00:16:57",88152573,"4.0.0","osx","ES",1582
"2020-04-26","00:16:49",88043428,"4.0.0","osx","US",4
"2020-04-26","00:16:56",14677,"4.0.0","win","CN",1583
"2020-04-26","00:16:42",87564151,"4.0.0","win","US",1584
"2020-04-26","13:34:10",87668190,"4.0.0","win","CH",1585
"2020-04-26","13:34:08",87661962,"4.0.0","win",NA,5
"2020-04-26","13:34:06",87663684,"4.0.0","win","FR",894
"2020-04-26","13:34:31",87661080,"4.0.0","win","KR",1586
"2020-04-26","13:34:33",87663838,"4.0.0","win","ES",8
"2020-04-26","13:34:36",87660345,"4.0.0","win","JP",1587
"2020-04-26","13:34:40",87669427,"4.0.0","win","US",39
"2020-04-26","13:34:40",6298753,"4.0.0","win","JP",1587
"2020-04-26","13:34:43",19898389,"4.0.0","win","CN",923
"2020-04-26","13:34:53",87660400,"4.0.0","win","US",1588
"2020-04-26","13:35:02",87564163,"4.0.0","win","GB",502
"2020-04-26","13:35:06",87661164,"4.0.0","win",NA,5
"2020-04-26","13:35:26",87669927,"4.0.0","win","CA",1589
"2020-04-26","13:35:30",87564166,"4.0.0","win","CN",946
"2020-04-26","13:35:26",87660697,"4.0.0","win","IN",1590
"2020-04-26","13:35:31",87660343,"4.0.0","win",NA,5
"2020-04-26","13:35:45",87564162,"4.0.0","win","RU",1591
"2020-04-26","13:35:40",88144117,"latest","osx","US",2
"2020-04-26","13:35:51",88140645,"latest","osx","US",2
"2020-04-26","13:35:41",87564167,"4.0.0","win","CN",1592
"2020-04-26","13:36:02",87669184,"4.0.0patched","win","US",18
"2020-04-26","13:36:00",87564156,"4.0.0","win","PL",1593
"2020-04-26","13:36:12",26185942,"4.0.0","win","NG",1594
"2020-04-26","13:36:05",81774921,"3.6.3","osx","US",4
"2020-04-26","13:36:15",88158943,"4.0.0","osx",NA,5
"2020-04-26","13:36:12",87662073,"4.0.0","win",NA,5
"2020-04-26","13:36:28",87663972,"4.0.0","win",NA,5
"2020-04-26","13:36:19",87564167,"4.0.0","win","IN",1595
"2020-04-26","13:36:34",87660972,"4.0.0","win",NA,5
"2020-04-26","13:36:49",44604886,"4.0.0","win","JP",1596
"2020-04-26","13:36:51",87564165,"4.0.0","win",NA,5
"2020-04-26","13:36:58",9455137,"4.0.0","win","UG",1597
"2020-04-26","13:37:36",87564156,"4.0.0","win","UA",1598
"2020-04-26","13:37:58",87661258,"4.0.0","win","IN",1599
"2020-04-26","13:38:16",87660480,"4.0.0","win",NA,5
"2020-04-26","13:38:39",74889294,"3.3.3","osx","US",2
"2020-04-26","10:08:47",87662960,"4.0.0","win",NA,5
"2020-04-26","10:09:00",87668022,"4.0.0","win",NA,5
"2020-04-26","10:09:02",87564163,"4.0.0","win","ES",1600
"2020-04-26","10:09:17",87564165,"4.0.0","win","NL",1601
"2020-04-26","10:09:41",87660487,"4.0.0","win","IN",1602
"2020-04-26","10:09:39",87564163,"4.0.0","win","CN",343
"2020-04-26","10:09:52",1443760,"4.0.0","win",NA,5
"2020-04-26","10:10:01",81774921,"3.6.3","osx","US",4
"2020-04-26","10:10:01",81774921,"3.6.3","osx","US",4
"2020-04-26","10:10:34",74889293,"3.3.3","osx","US",2
"2020-04-26","10:10:30",87661453,"4.0.0","win","CH",1603
"2020-04-26","10:10:37",3832572,"4.0.0","win","CN",1604
"2020-04-26","10:10:46",2653747,"4.0.0","win","TR",1605
"2020-04-26","10:10:41",1049352,"4.0.0","win","TR",1605
"2020-04-26","10:10:52",87660211,"4.0.0","win","IN",1606
"2020-04-26","10:11:06",87660505,"4.0.0","win",NA,5
"2020-04-26","10:11:03",87661179,"4.0.0","win",NA,5
"2020-04-26","10:11:12",81774921,"3.6.3","osx","US",4
"2020-04-26","10:11:24",87564166,"4.0.0","win","CN",1604
"2020-04-26","10:11:40",88153680,"4.0.0","osx","SG",1607
"2020-04-26","10:11:49",1114741,"4.0.0","win",NA,5
"2020-04-26","10:11:52",87564164,"4.0.0","win",NA,5
"2020-04-26","10:12:14",87660658,"4.0.0","win","LU",1608
"2020-04-26","10:12:15",6299112,"4.0.0","win","CN",1609
"2020-04-26","10:12:32",74286549,"3.3.3","win","US",24
"2020-04-26","10:12:34",26432251,"4.0.0","win","PT",1610
"2020-04-26","10:12:28",88043430,"latest","osx","US",2
"2020-04-26","10:12:32",87665036,"4.0.0","win","ES",1611
"2020-04-26","10:12:52",87564155,"4.0.0","win",NA,5
"2020-04-26","10:13:03",87564162,"4.0.0","win","US",1612
"2020-04-26","10:13:30",88140899,"4.0.0","osx","GR",1613
"2020-04-26","10:13:33",87665125,"4.0.0","win","JP",1614
"2020-04-26","10:13:35",88140113,"4.0.0","osx","CN",665
"2020-04-26","10:13:30",87660206,"4.0.0","win",NA,5
"2020-04-26","10:13:42",87664642,"4.0.0","win","NL",1615
"2020-04-26","01:33:43",87660206,"4.0.0","win","AU",1616
"2020-04-26","01:33:44",87662442,"4.0.0","win","US",1617
"2020-04-26","01:33:15",87564166,"4.0.0","win","CA",186
"2020-04-26","01:34:02",87672566,"4.0.0","win",NA,5
"2020-04-26","01:33:56",87661074,"4.0.0","win","KR",1618
"2020-04-26","01:33:57",87669869,"4.0.0","win","US",39
"2020-04-26","01:34:16",81774921,"3.6.3","osx","US",4
"2020-04-26","01:34:53",87564166,"4.0.0","win","ID",1619
"2020-04-26","01:35:16",87564166,"4.0.0","win","US",1620
"2020-04-26","01:35:31",87564166,"4.0.0","win","CA",186
"2020-04-26","01:35:30",87664513,"4.0.0patched","win","US",201
"2020-04-26","01:35:32",87564155,"4.0.0","win","CN",1621
"2020-04-26","01:36:23",88141476,"4.0.0","osx","US",38
"2020-04-26","01:36:24",87660260,"4.0.0","win","AU",1622
"2020-04-26","01:36:36",87660319,"4.0.0","win","US",1623
"2020-04-26","01:36:49",87564156,"4.0.0","win","KR",1624
"2020-04-26","01:37:45",81774921,"3.6.3","osx","US",4
"2020-04-26","01:37:40",88153938,"latest","osx","US",2
"2020-04-26","01:37:47",81774921,"3.6.3","osx","US",4
"2020-04-26","01:38:03",88140445,"4.0.0","osx","CN",1625
"2020-04-26","01:38:15",87564157,"4.0.0","win","PE",182
"2020-04-26","01:38:16",87661034,"4.0.0","win","US",1626
"2020-04-26","01:38:34",87564156,"4.0.0","win","IN",1627
"2020-04-26","09:59:02",87564166,"4.0.0","win","SG",1628
"2020-04-26","09:59:04",87660210,"4.0.0","win","US",1629
"2020-04-26","09:59:05",87660384,"4.0.0","win","DE",1630
"2020-04-26","09:59:23",87669997,"4.0.0","win",NA,5
"2020-04-26","09:59:35",87660607,"4.0.0","win","HK",1631
"2020-04-26","09:59:40",87564163,"4.0.0","win","KR",987
"2020-04-26","09:59:02",87564156,"4.0.0","win","SK",1632
"2020-04-26","09:59:51",88141192,"4.0.0","osx","HK",1633
"2020-04-26","09:59:22",17188232,"4.0.0","win","TR",1634
"2020-04-26","09:59:35",87660878,"4.0.0","win","TR",1634
"2020-04-26","11:08:50",87673530,"4.0.0","win","US",24
"2020-04-26","11:08:50",87660252,"4.0.0","win","KR",1635
"2020-04-26","11:08:44",87564156,"4.0.0","win","GB",1636
"2020-04-26","11:08:55",81774920,"3.6.3","osx","US",4
"2020-04-26","11:09:06",87662964,"4.0.0","win","ES",1637
"2020-04-26","11:08:44",87660985,"4.0.0","win","FI",1638
"2020-04-26","11:10:23",88140417,"4.0.0","osx","RU",1639
"2020-04-26","11:10:30",82819531,"3.5.3","win","US",18
"2020-04-26","11:10:31",87660535,"4.0.0","win","KR",1640
"2020-04-26","11:10:47",81149053,"3.6.3.nn","osx","DE",1641
"2020-04-26","11:10:48",87660535,"4.0.0","win",NA,5
"2020-04-26","11:11:12",87672847,"4.0.0","win","KR",1642
"2020-04-26","11:11:21",87670929,"4.0.0","win","US",18
"2020-04-26","11:11:40",87659762,"4.0.0patched","win","US",24
"2020-04-26","11:11:39",87660419,"4.0.0","win","IN",1643
"2020-04-26","11:11:45",87661138,"4.0.0","win",NA,5
"2020-04-26","11:11:57",86535268,"3.6.3","win","US",39
"2020-04-26","11:12:08",87660592,"4.0.0","win","MY",1644
"2020-04-26","11:12:31",87564163,"4.0.0","win",NA,5
"2020-04-26","11:12:47",87660526,"4.0.0","win","HK",1645
"2020-04-26","11:12:57",88142374,"4.0.0","osx","VN",1646
"2020-04-26","11:13:14",87660203,"4.0.0","win",NA,5
"2020-04-26","11:12:44",87663575,"4.0.0","win","ES",1647
"2020-04-26","12:28:46",81774921,"3.6.3","osx","US",4
"2020-04-26","12:28:41",87564163,"4.0.0","win",NA,5
"2020-04-26","12:28:45",81774921,"3.6.3","osx","US",4
"2020-04-26","12:29:20",88043430,"latest","osx","US",2
"2020-04-26","12:29:21",87564166,"4.0.0","win","US",1648
"2020-04-26","12:29:23",23551824,"4.0.0","win","CN",1649
"2020-04-26","12:29:22",87664340,"4.0.0","win","PH",1650
"2020-04-26","12:29:26",87564166,"4.0.0","win","HK",1651
"2020-04-26","12:29:32",81774921,"3.6.3","osx","US",4
"2020-04-26","12:29:44",87564160,"4.0.0","win",NA,5
"2020-04-26","12:30:25",87564165,"4.0.0","win",NA,5
"2020-04-26","12:31:50",87660588,"4.0.0","win","AE",1652
"2020-04-26","12:31:56",40107879,"4.0.0","win","BJ",781
"2020-04-26","12:31:56",74974301,"3.3.3","osx","DE",1653
"2020-04-26","12:31:56",87660900,"4.0.0","win","DE",1654
"2020-04-26","12:32:14",87660356,"4.0.0","win","GB",1655
"2020-04-26","12:32:32",87661129,"4.0.0","win",NA,5
"2020-04-26","12:32:24",1443047,"4.0.0","win","ID",1656
"2020-04-26","12:32:23",87660551,"4.0.0","win","PH",1657
"2020-04-26","12:32:34",87564163,"4.0.0","win","CN",1658
"2020-04-26","12:32:55",88140732,"4.0.0","osx",NA,5
"2020-04-26","12:33:25",87660207,"4.0.0","win","DE",1659
"2020-04-26","12:33:35",87660209,"4.0.0","win","HK",1660
"2020-04-26","09:18:39",87660202,"4.0.0","win",NA,5
"2020-04-26","09:19:06",87661972,"4.0.0","win","ES",1661
"2020-04-26","09:19:33",87564166,"4.0.0","win","NZ",1662
"2020-04-26","09:19:39",88140015,"latest","osx","US",2
"2020-04-26","09:19:48",87659753,"4.0.0patched","win","US",130
"2020-04-26","09:19:41",87564165,"4.0.0","win","CN",1663
"2020-04-26","09:19:47",88140017,"latest","osx","US",2
"2020-04-26","09:19:49",1114953,"4.0.0","osx","CN",1664
"2020-04-26","09:19:56",7392041,"4.0.0","osx","CN",1664
"2020-04-26","09:20:13",33345910,"3.6.3","src","CN",1463
"2020-04-26","09:20:41",87564160,"4.0.0","win","KR",1665
"2020-04-26","09:21:00",81774920,"3.6.3","osx","US",4
"2020-04-26","09:21:00",87564163,"4.0.0","win",NA,5
"2020-04-26","09:21:10",345174,"4.0.0","osx","FI",1666
"2020-04-26","09:21:04",5835196,"4.0.0","win",NA,5
"2020-04-26","09:21:05",87564162,"4.0.0","win","FR",1667
"2020-04-26","09:21:19",81774920,"3.6.3","osx","US",4
"2020-04-26","09:21:19",30484497,"3.6.0","src","IL",1668
"2020-04-26","09:21:06",87684018,"4.0.0","win","KR",1669
"2020-04-26","09:21:27",88142889,"4.0.0","osx","FI",1666
"2020-04-26","09:21:41",43637,"latest","osx","RU",1670
"2020-04-26","09:22:11",87667032,"4.0.0","win","CN",1671
"2020-04-26","09:22:05",81774920,"3.6.3","osx","US",4
"2020-04-26","09:22:30",87660553,"4.0.0","win",NA,5
"2020-04-26","09:22:33",87661153,"4.0.0","win","GM",1672
"2020-04-26","09:22:38",539,"4.0.0","win","NZ",1673
"2020-04-26","09:22:37",6299086,"4.0.0","win","NZ",1673
"2020-04-26","09:23:00",87664193,"4.0.0","win","RU",1674
"2020-04-26","09:23:05",14518,"3.6.3","osx","US",35
"2020-04-26","09:23:08",81894537,"3.6.3","osx","US",35
"2020-04-26","13:18:58",87564167,"4.0.0","win","MX",1675
"2020-04-26","13:19:20",87660408,"4.0.0","win",NA,5
"2020-04-26","13:19:11",1152300,"4.0.0","osx","CN",1676
"2020-04-26","13:19:32",74889293,"3.3.3","osx","US",2
"2020-04-26","13:19:36",87659800,"4.0.0patched","win","US",130
"2020-04-26","13:19:43",11458068,"3.5.1","osx","US",1677
"2020-04-26","13:19:49",87659754,"4.0.0patched","win","US",130
"2020-04-26","13:19:47",87564163,"4.0.0","win","CN",1678
"2020-04-26","13:19:52",87660209,"4.0.0","win",NA,5
"2020-04-26","13:19:58",81774920,"3.6.3","osx","US",4
"2020-04-26","13:20:05",36568635,"4.0.0","win",NA,5
"2020-04-26","13:20:01",81774920,"3.6.3","osx","US",4
"2020-04-26","13:20:22",9873373,"4.0.0","win","DE",1679
"2020-04-26","13:20:27",87660535,"4.0.0","win","HK",1680
"2020-04-26","13:20:23",87564155,"4.0.0","win",NA,5
"2020-04-26","13:20:42",1105696,"4.0.0","osx","JP",1681
